web-scraper-order,web-scraper-start-url,link,link-href,name,is_eventgruppe,datetime,date,description,price,address,category,time
"1699956857-11","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				31
			
			
			
				Borderline Electronic New Years Eve
									Sonntag, 31. Dezember, 22:00
								Borderline, Basel (CH)","https://eventfrog.ch/de/p/party/electro/borderline-electronic-new-years-eve-7108581359052899885.html","Borderline Electronic New Years Eve","","Sonntag, 31. Dezember, 22:00","So., 31. Dezember 2023 -
											Mo., 1. Januar 2024","Borderline Electronic New Years Eve 
Su 31.12.2023 22:00 - Mo 01.01.2024 14:00 
3 Floors Techno / Hardtechno / Deephouse / Techhouse / Psychedelic Trance / Progressive Goa 
  
Mainfloor Techno / Hardtechno 22:00 - 14:00 
Felix Kröcher 
Klaudia Gawlas 
Pappenheimer 
Kerstin Eden 
WNDRLST 
Stefano Trombini 
Tom H 
J.O.H.N & Nora 
Aaron Schwarz 
Valorin 
  
Second Floor Deephouse / Techhouse 22:00 – 12:00    
Fenomen 
Ned O Neal   
Miss Torn 
Daniro 
Florian Defunes 
Baschgi Schuub 
Dominik Auderset 
Cora S Fera & Rafael Gonzo 
Marcel Kaiser 
  
3.rd Floor Psychedelic Trance / Progressive Goa 22:00 – 08:00 
Solearis 
Subconscient b2b Nemok6 
Tschespito 
SensorZero 
Dodo Fatale aka PHØNIX 
Venom b2b Rossi DDOS 
Damage 
Stinus 
Deco by Sensaris 
  
18 Years + 
Mit Vorverkaufticket garantierter Eintritt in max 40 min 
With Presaletickets gauranteed entry in max 40 min 
One Way Entry till 03:00 
Eintritt kann auch mit Vorverkaufticket verweigert werden. 
Entry can be refused also with Presaleticket. 
  
Das Borderline ist wieder zurück und damit auch Borderline Electronic New Years Eve 
Borderline Electronic New Years um es auf den Punkt zu bringen, ist am Silvesterabend, in Sachen elektronische Musik, schlichtweg das beste Club Festival ...
								
									 mehr anzeigen
								
							
							
																	Borderline Electronic New Years Eve 
Su 31.12.2023 22:00 - Mo 01.01.2024 14:00 
3 Floors Techno / Hardtechno / Deephouse / Techhouse / Psychedelic Trance / Progressive Goa 
  
Mainfloor Techno / Hardtechno 22:00 - 14:00 
Felix Kröcher 
Klaudia Gawlas 
Pappenheimer 
Kerstin Eden 
WNDRLST 
Stefano Trombini 
Tom H 
J.O.H.N & Nora 
Aaron Schwarz 
Valorin 
  
Second Floor Deephouse / Techhouse 22:00 – 12:00    
Fenomen 
Ned O Neal   
Miss Torn 
Daniro 
Florian Defunes 
Baschgi Schuub 
Dominik Auderset 
Cora S Fera & Rafael Gonzo 
Marcel Kaiser 
  
3.rd Floor Psychedelic Trance / Progressive Goa 22:00 – 08:00 
Solearis 
Subconscient b2b Nemok6 
Tschespito 
SensorZero 
Dodo Fatale aka PHØNIX 
Venom b2b Rossi DDOS 
Damage 
Stinus 
Deco by Sensaris 
  
18 Years + 
Mit Vorverkaufticket garantierter Eintritt in max 40 min 
With Presaletickets gauranteed entry in max 40 min 
One Way Entry till 03:00 
Eintritt kann auch mit Vorverkaufticket verweigert werden. 
Entry can be refused also with Presaleticket. 
  
Das Borderline ist wieder zurück und damit auch Borderline Electronic New Years Eve 
Borderline Electronic New Years um es auf den Punkt zu bringen, ist am Silvesterabend, in Sachen elektronische Musik, schlichtweg das beste Club Festival der Schweiz. 
Techno, Hardtechno, Deephouse, Techhouse, Progressive & Psychedelic Trance auf 3 verschiedene Floors vom 31.12.2023 22:00 bis zum 01.01.2024 14:00! 
Felix Kröcher, Klaudia Gawlas, Pappenheimer, Kerstin Eden & WNDRLST stehen als Headliners dieser 2023er Ausgabe. 
Die Kapazität ist sehr limitiert, es wird dringend empfohlen Vorverkauftickets zu nützen, Abendkasse gibt es nur, wenn noch vorhandene Kapazität da ist. 
We wish you a nice closing 2023 and Happy new Year! 
  
The Borderline is back and with it Borderline Electronic New Years Eve. 
Borderline Electronic New Years, to get to the point, is simply the best electronic music club festival in Switzerland on New Year's Eve. 
Techno, Hardtechno, Deephouse, Techhouse, Progressive & Psychedelic Trance on 3 different floors from December 31st, 2023 10:00 p.m. to January 1st, 2024 2:00 p.m.! 
Felix Kröcher, Klaudia Gawlas, Pappenheimer, Kerstin Eden & WNDRLST are the headliners of this 2023 edition. 
The capacity is very limited, it is strongly recommended to use presale tickets, the box office is only available if there is still capacity. 
We wish you a nice closing 2023 and Happy New Year! 
 
									
										 weniger anzeigen","CHF 32.00","Borderline, Hagenaustrasse 29, Basel, CH","Party / Electro","Beginn:
								
									22:00 Uhr"
"1699956859-12","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				31
			
			
			
				Silvester
									Sonntag, 31. Dezember, 22:00
								New Goggeien Club, Flums (CH)","https://eventfrog.ch/de/p/party/silvesterparty/silvester-7109220163417750179.html","Silvester","","Sonntag, 31. Dezember, 22:00","So., 31. Dezember 2023","New Goggeien Club Präsentiert Silvester Party! - Ab 18 Jahren - Abendkasse 15.- - DJ S)killz & DJ Fly-D - Shuttlebus verfügbar","CHF 7.50","New Goggeien Club, Bergstrasse 3370, Flums, CH","Party / Silvesterparty","22:00 Uhr
									
																			- 
										05:00 Uhr"
"1699956862-13","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				31
			
			
			
				Silvesterparty Presswerk Arbon 2023
									Sonntag, 31. Dezember, 22:00
								Kulturzentrum Presswerk, Arbon (CH)","https://eventfrog.ch/de/p/party/silvesterparty/silvesterparty-presswerk-arbon-2023-7109842183193072030.html","Silvesterparty Presswerk Arbon 2023","","Sonntag, 31. Dezember, 22:00","So., 31. Dezember 2023","Silvester unter Freunden 
Am 31.12.2023 lassen wir gemeinsam die Korken knallen! 
PYROSHOW, CONFETTI GUNS & COUNTDOWN WALL 
! SPECIAL EDITION 80er 90er PARTY ! 
Michael Jackson, Depeche Mode, Queen, Abba, Madonna, a-ha, The Police, Bon Jovi, Eurythmics, Prince, Roxette, Red Hot Chili Peppers, U2, Nirvana und und und.. 
Ach wie war das schön – wir schwelgen in Erinnerungen und lassen deshalb die guten alten Zeiten wieder aufleben! 
DJ Piccolo wählt an diesem Abend für euch die besten Stücke aus den 80igern und 90igern aus. 
Wir freuen uns auf euch! 
(Keine Rückerstattung: Die Tickets können auf eine andere Person übertragen aber nicht rückerstattet werden.) 
VVK: CHF 20.00 
Abendkasse: CHF 25.00 (solange Vorrat)","CHF 20.00","Kulturzentrum Presswerk, Hamelstrasse 15, Arbon, CH","Party / Silvesterparty","22:00 Uhr
									
																			- 
										04:00 Uhr"
"1699956864-14","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				31
			
			
			
				Fck NYE w/ STAHLBOX37  2 FLOORS
									Sonntag, 31. Dezember, 22:00
								Wunderbox ZURICH, Zürich (CH)","https://eventfrog.ch/de/p/party/house-techno/fck-nye-w-stahlbox37-2-floors-7110228349465606149.html","Fck NYE w/ STAHLBOX37  2 FLOORS","","Sonntag, 31. Dezember, 22:00","So., 31. Dezember 2023 -
											Mo., 1. Januar 2024","Liebe Raver-Freunde 
  
Das alte Jahr neigt sich dem Ende zu. Für die einen ein Segen, für die anderen ein Fluch. Aber egal was es schlussendlich ist, das Neujahr gibt uns einen verdammt guten Grund, den grössten Rave des Jahres zu feiern (Also ist es doch ein Segen, oder?). Stahlbox37 wird dir und deiner Crew einen unvergesslichen Abend bescheren und dafür sorgen, dass ihr alle nicht nur gut, sondern richtig geil ins neue Jahr rutschen werdet. 
  
Ihr könnt euch auf das beste Line-Up ever und zwei Floors mit hypnotisierender Hardtechno-Musik freuen! Sichert euch bereits jetzt eure Tickets, damit einer grossartigen Party nichts mehr im Weg steht! 
​​​​​​","CHF 30.00","Wunderbox ZURICH, Brauerstrasse 37, Zürich, CH","Party / House & Techno","Beginn:
								
									22:00 Uhr"
"1699956866-15","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				31
			
			
			
				Silvester im Terminus | Open Format, 90er, 2000er & Charts
									Sonntag, 31. Dezember, 22:00
								Terminus Club, Olten (CH)","https://eventfrog.ch/de/p/party/charts-open-format/silvester-im-terminus-open-format-90er-2000er-charts-7111001640585336984.html","Silvester im Terminus | Open Format, 90er, 2000er & Charts","","Sonntag, 31. Dezember, 22:00","So., 31. Dezember 2023","Silvester im Terminus | Open Format, 90er, 2000er & Charts   
DJ: Spino  
Soundline: Open Format (90er, 2000er und aktuelle Hits/Charts aus allen Genres)  
-----------------------------------------------------------------
 Vorverkauf: 25.- (eventfrog.ch) 
Abendkasse: 30.-  
----------------------------------------------------------------- 
Lasst uns gemeinsam unsere Neujahrsvorsätze gleich in der ersten Nacht brechen ;-)  
-----------------------------------------------------------------
 🥳 Reserviere eine Lounge für dich und deine Freunde. 🥳
 🍾🍾 Ihr geniesst bevorzugten und reduzierten Eintritt: club@terminus.ch  🍾🍾
 Die Lounges kosten nichts, es gilt einfach eine Mindestkonsumation je nach Anzahl Gästen.
 -----------------------------------------------------------------","CHF 15.00","Terminus Club, Froburgstrasse 7, Olten, CH","Party / Charts & Open Format","22:00 Uhr
									
																			- 
										04:00 Uhr"
"1699956868-16","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				31
			
			
			
				SILVESTER FREINACHT
									Sonntag, 31. Dezember, 22:00
								KINKER, Münchenstein (CH)","https://eventfrog.ch/de/p/party/house-techno/silvester-freinacht-7111708912206736024.html","SILVESTER FREINACHT","","Sonntag, 31. Dezember, 22:00","So., 31. Dezember 2023","SILVESTER FREINACHT
 31.12.2023 // 22:00 - END
 
 Silvester bedeutet Freinacht! Grund, einmal mehr alle Korken knallen zu lassen und bis in den frühen Morgen zu tanzen! Nach einem intensiven und unvergesslichen Jahr 2022 sind wir einmal mehr wieder am Ende angelangt! Danke für 66 lange Nächte, 500+ Stunden und 367 DJ-Sets welche wir zusammen feiern durften<3 
 
 Um dieses Jahr gebürtig abschliessen zu können laden wir ein zur Silvester Freinacht zu uns in Haus ein. Getanzt wird an diesem besonderen Tag bereits früher und länger - & zwar auf allen Floors! Die Türen zum neuen Jahr öffnen sich bei uns bereits um 22:00. Come early!
 
 Line-Up:
 TO BE ANNOUNCED
 
 Tickets available on www.eventfrog.ch & at the doors!
 
 NO SEXISM
 NO RACISM
 NO HATE","CHF 21.90","KINKER, Barcelona-Strasse 4, Münchenstein, CH","Party / House & Techno","22:00 Uhr"
"1699956871-17","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				31
			
			
			
				Sauvage Off 'New Years Eve' at Halle 622
									Sonntag, 31. Dezember, 22:00
								Halle 622, Zürich (CH)","https://eventfrog.ch/de/p/party/electro/sauvage-off-new-years-eve-at-halle-622-7114967297794486567.html","Sauvage Off 'New Years Eve' at Halle 622","","Sonntag, 31. Dezember, 22:00","So., 31. Dezember 2023 -
											Mo., 1. Januar 2024","SAUVAGE OFF ""NEW YEARS EVE"" at Halle 622
 Sunday 31th December 2023 | 18+ | DOORS 22-END
 Neujahr - Silvester - New Year
 Therese-Giehse-Strasse 10, 8050 Zürich
 Whatsapp Chat: Jetzt beitreten Instagram: Follow us Website: www.sauvagemusique.ch 

 LINE UP: FIDELES, HOSH, BRINA KNAUSS, JOSH GIGANTE, READ THE NEWS, VANITA
 
 Sauvage OFF steht für spektakuläre Off-Locations, internationale Top-DJs und eine moderne Produktion. Aber auch für die beste Crowd in town. Nach Besuchen der Werft Wollishofen, der Gessnerallee, der Streetparade sowie auch dem Flughafen Zürich freuen wir uns für die Neujahrs-Nacht die spektakuläre Halle 622 hosten zu dürfen.
 
 ACHTUNG:
 - Das Zutrittsalter zum Event ist ab 18 Jahren. Bringt unbedingt einen amtlichen Ausweis mit
 - Der Eintritt vor Ort gilt als One-Way
 - Die Halle 622 ist direkt am Bahnhof Oerlikon
 - Wir empfehlen die Anreise mit den öffentlichen Verkehrsmitteln
 - Vor Ort hat es keine Parkplätze
 - Schliessfächer dienen als Garderobe
 - Für Verpflegung vor Ort ist gesorgt
 
 VIP/BACKSTAGE TICKETS:
 - Separater Eingang
 - Zugang zur DJ-Stage
 - Separate Bar & Toiletten
 Jetzt am Wettbewerb teilnehmen
 
 LOUNGES & INFOS:
 - Die Lounges befinden sich auf dem Balkon/Gallerie
 - Sicht auf DJ-Stage
 - Zugang nur für Lounge-Gäste
 
 Lounge ...
								
									 mehr anzeigen
								
							
							
																	SAUVAGE OFF ""NEW YEARS EVE"" at Halle 622
 Sunday 31th December 2023 | 18+ | DOORS 22-END
 Neujahr - Silvester - New Year
 Therese-Giehse-Strasse 10, 8050 Zürich
 Whatsapp Chat: Jetzt beitreten Instagram: Follow us Website: www.sauvagemusique.ch 

 LINE UP: FIDELES, HOSH, BRINA KNAUSS, JOSH GIGANTE, READ THE NEWS, VANITA
 
 Sauvage OFF steht für spektakuläre Off-Locations, internationale Top-DJs und eine moderne Produktion. Aber auch für die beste Crowd in town. Nach Besuchen der Werft Wollishofen, der Gessnerallee, der Streetparade sowie auch dem Flughafen Zürich freuen wir uns für die Neujahrs-Nacht die spektakuläre Halle 622 hosten zu dürfen.
 
 ACHTUNG:
 - Das Zutrittsalter zum Event ist ab 18 Jahren. Bringt unbedingt einen amtlichen Ausweis mit
 - Der Eintritt vor Ort gilt als One-Way
 - Die Halle 622 ist direkt am Bahnhof Oerlikon
 - Wir empfehlen die Anreise mit den öffentlichen Verkehrsmitteln
 - Vor Ort hat es keine Parkplätze
 - Schliessfächer dienen als Garderobe
 - Für Verpflegung vor Ort ist gesorgt
 
 VIP/BACKSTAGE TICKETS:
 - Separater Eingang
 - Zugang zur DJ-Stage
 - Separate Bar & Toiletten
 Jetzt am Wettbewerb teilnehmen
 
 LOUNGES & INFOS:
 - Die Lounges befinden sich auf dem Balkon/Gallerie
 - Sicht auf DJ-Stage
 - Zugang nur für Lounge-Gäste
 
 Lounge Packages:
 - 1. Reihe : CHF 2500.- (10 Tickets und CHF 1800 Getränkekonsum inbegriffen)
 - 2. Reihe : CHF 2000.- (10 Tickets und CHF 1300 Getränkekonsum inbegriffen)
 Anfragen via -> bm@future-events.ch
									
										 weniger anzeigen","CHF 29.00","Halle 622, Therese-Giehse-Strasse 10, Zürich, CH","Party / Electro","Beginn:
								
									22:00 Uhr"
"1699956873-18","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				31
			
			
			
				SilvesterCrash Aargau/Solothurn
									Sonntag, 31. Dezember, 22:00
								HERMIL CLUB, Olten (CH)","https://eventfrog.ch/de/p/party/silvesterparty/silvestercrash-aargau-solothurn-7117487284086073888.html","SilvesterCrash Aargau/Solothurn","","Sonntag, 31. Dezember, 22:00","So., 31. Dezember 2023","🚨 grosser Silvester Crash - Aargau/ Solothurn XXL🚨 
auch dieses Jahr wieder in eine neue Runde. Hype Events organisiert die grössten Silvesterpartys der Schweiz. Der grösste Silvester der Schweiz, bedeutet nicht's geringeres als eine Silvester-Countdown Kracher Superlative die du einfach Erleben musst mit Indoor-Feuerwerk und vielem mehr! Weihnachten ist vorüber, die Kilos um den Bauch haben auch wieder zugesetzt. Die letzten Familienfeste sind nun auch endlich vorüber und wir sind endlich ready für den Jahreswechsel. Dieser lässt sich für alle zwischen 16 und 25 Jahren nur im Hermil Club feiern an der exklusivsten Silvesterparty der Deutschschweiz.  
Eine Party, die so viel Freude streut, wie du dir das in deinem Leben nicht hättest erträumen können. Wir organisieren nicht irgendeine kleine Party an Silvester, wir wollen den härtesten Event aller Zeiten! 1000 Menschen, die LIVE und gemeinsam den Countdown runterzählen, ins 2023 eskalieren. #CollectMomentsnotThings #NewYearsEve #HypeEvents Wir freuen uns. 
NO ID - NO ENTRY - AB 16 JAHREN
 Wir können aus gesetzlichen Gründen nur ID, Pass, Ausländerausweis & Führerausweis akzeptieren. Keine Kopien und auch nicht als Bild auf dem Handy! Unsere Partys sind für Jugendliche von 16 Jahren bis maximal 25 Jahre. Der ...
								
									 mehr anzeigen
								
							
							
																	🚨 grosser Silvester Crash - Aargau/ Solothurn XXL🚨 
auch dieses Jahr wieder in eine neue Runde. Hype Events organisiert die grössten Silvesterpartys der Schweiz. Der grösste Silvester der Schweiz, bedeutet nicht's geringeres als eine Silvester-Countdown Kracher Superlative die du einfach Erleben musst mit Indoor-Feuerwerk und vielem mehr! Weihnachten ist vorüber, die Kilos um den Bauch haben auch wieder zugesetzt. Die letzten Familienfeste sind nun auch endlich vorüber und wir sind endlich ready für den Jahreswechsel. Dieser lässt sich für alle zwischen 16 und 25 Jahren nur im Hermil Club feiern an der exklusivsten Silvesterparty der Deutschschweiz.  
Eine Party, die so viel Freude streut, wie du dir das in deinem Leben nicht hättest erträumen können. Wir organisieren nicht irgendeine kleine Party an Silvester, wir wollen den härtesten Event aller Zeiten! 1000 Menschen, die LIVE und gemeinsam den Countdown runterzählen, ins 2023 eskalieren. #CollectMomentsnotThings #NewYearsEve #HypeEvents Wir freuen uns. 
NO ID - NO ENTRY - AB 16 JAHREN
 Wir können aus gesetzlichen Gründen nur ID, Pass, Ausländerausweis & Führerausweis akzeptieren. Keine Kopien und auch nicht als Bild auf dem Handy! Unsere Partys sind für Jugendliche von 16 Jahren bis maximal 25 Jahre. Der Einlass für ältere Personen wird verweigert.
   
BOOK YOUR VIP LOUNGE: 
Du hast Geburtstag, möchtest eine bestandene Prüfung, einen Jahrestag, einen gewonnen Match mit deinen Freunden oder Freundinnen feiern? Kein Problem, wir haben die ultimativen Lounge-Packages für dich erfunden welche du bequem unter folgender Nummer: 079 903 46 64 
 
									
										 weniger anzeigen","","HERMIL CLUB, Mühlegasse 6, Olten, CH","Party / Silvesterparty","22:00 Uhr
									
																			- 
										04:00 Uhr"
"1699956876-19","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				31
			
			
			
				Helga - Silvesterdisko
									Sonntag, 31. Dezember, 22:00
								Kulturhof Schloss Köniz | Rossstall, Köniz (CH)","https://eventfrog.ch/de/p/party/silvesterparty/helga-silvesterdisko-7118240619256842456.html","Helga - Silvesterdisko","","Sonntag, 31. Dezember, 22:00","So., 31. Dezember 2023","Flowerpower, Funk&Soul, 80er, NDW, Rock, Britpop, Balkan, Reggae, Latin, Grunge und Italo-Pop. Voilà. Das Kollektiv Helga macht vor keiner Musikrichtung halt. Ist aber immer mit Stil und Würde bei der Sache. Die DJs spielen ihre Lieblingslieder, das Bar- und Kassen-Team tanzt beschwingt mit. Die Musik ist querbeet von früher bis heute, von nah bis fern, von leicht bis laut. Stets euphorisch und fröhlich. Termine und Infos gibt es hier: www.helgatanzt.ch.","CHF 25.00","Kulturhof Schloss Köniz | Rossstall, Muhlernstrasse 11, Köniz, CH","Party / Silvesterparty","22:00 Uhr
									
																			- 
										02:30 Uhr"
"1699956878-20","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				31
			
			
			
				THE BIGGEST LATIN NEW YEAR EVE 23 • KOMPLEX 457
									Sonntag, 31. Dezember, 22:00
								Komplex 457, Zürich (CH)","https://eventfrog.ch/de/p/party/silvesterparty/the-biggest-latin-new-year-eve-23-komplex-457-7118587501426504394.html","THE BIGGEST LATIN NEW YEAR EVE 23 • KOMPLEX 457","","Sonntag, 31. Dezember, 22:00","So., 31. Dezember 2023","Am 31. Dezember 2023, ab 22.00 Uhr, verschmilzt das Beste aus dem Zürcher Nachtleben zu einem grandiosen Silvestererlebnis im Komplex 457. 
Unter dem gemeinsamen Banner von CALIENTE! und Noite Brasileira, zwei der renommiertesten Veranstalter im Latin-Bereich, wird eine Nacht zelebriert, die in Erinnerung bleibt. 
Mit Unterstützung der namhaften Labels TIEMPOLATINO, FLOW RD, LATIN SUNSET, BIG SILVESTER REVOLUTION und CALENTON entsteht eine eindrucksvolle Fusion aus Leidenschaft, Rhythmus und Kultur. Diese wandelt den Musikpalast in einen pulsierenden LATIN-TEMPEL voller Lebensfreude und feuriger Rhythmen! 
Diese herausragende Zusammenarbeit verwandelt das Komplex 457 in ein lebendiges ""Barrio"", das die unverwechselbare Atmosphäre der Strassen von Rio, Havana und Santo Domingo einfängt. 
Bereiten Sie sich auf die grösste Latin Silvester Party der Schweiz vor, ein atemberaubendes Spektakel, das von erstklassigen DJ’s und Showacts geprägt ist. Ein Abend, der echten Latin Fans einen unvergleichlichen Jahresausklang verspricht. 
Mit Klängen von Reggaeton, Latin Hits, Baile Funk, Brasil Hits, Salsa, Bachata und vielen mehr, die über drei Floors verteilt sind, wird jeder Besucher animiert, das neue Jahr mit Schwung und Elan zu begrüssen. 
Wir freuen uns darauf, gemeinsam mit Ihnen im ...
								
									 mehr anzeigen
								
							
							
																	Am 31. Dezember 2023, ab 22.00 Uhr, verschmilzt das Beste aus dem Zürcher Nachtleben zu einem grandiosen Silvestererlebnis im Komplex 457. 
Unter dem gemeinsamen Banner von CALIENTE! und Noite Brasileira, zwei der renommiertesten Veranstalter im Latin-Bereich, wird eine Nacht zelebriert, die in Erinnerung bleibt. 
Mit Unterstützung der namhaften Labels TIEMPOLATINO, FLOW RD, LATIN SUNSET, BIG SILVESTER REVOLUTION und CALENTON entsteht eine eindrucksvolle Fusion aus Leidenschaft, Rhythmus und Kultur. Diese wandelt den Musikpalast in einen pulsierenden LATIN-TEMPEL voller Lebensfreude und feuriger Rhythmen! 
Diese herausragende Zusammenarbeit verwandelt das Komplex 457 in ein lebendiges ""Barrio"", das die unverwechselbare Atmosphäre der Strassen von Rio, Havana und Santo Domingo einfängt. 
Bereiten Sie sich auf die grösste Latin Silvester Party der Schweiz vor, ein atemberaubendes Spektakel, das von erstklassigen DJ’s und Showacts geprägt ist. Ein Abend, der echten Latin Fans einen unvergleichlichen Jahresausklang verspricht. 
Mit Klängen von Reggaeton, Latin Hits, Baile Funk, Brasil Hits, Salsa, Bachata und vielen mehr, die über drei Floors verteilt sind, wird jeder Besucher animiert, das neue Jahr mit Schwung und Elan zu begrüssen. 
Wir freuen uns darauf, gemeinsam mit Ihnen im Komplex 457 eine unvergessliche, friedliche und bunte Silvesternacht zu verbringen. 
VIP TICKETS
 Geniesse mit einem VIP Ticket einen bevorzugten Einlass, einen gratis Drink, separate VIP Garderobe und einen gemütlichen Abend im exklusiven VIP Bereich auf der Galerie. 
LOUNGES
 Geniesse einen unvergesslichen Abend in einer unserer bequemen Lounges. Eine exklusive Lounge bei uns kostet keine Miete, es wird bloss eine Mindestkonsumation verlangt. Beim grössten Latin Event des Jahres, besteht die Möglichkeit, folgende Lounges zu reservieren: 
Standard Lounge CHF 1000 à 10 Personen*
 VIP Stage Lounge CHF 2000 à 10 Personen*
 Super VIP Lounge CHF 2500 à 15 Personen* 
*Die Preise verstehen sich exkl. Eintritt 
RÜCKERSTATTUNG 
Eine Rücknahme oder ein Umtausch von Tickets ist ausgeschlossen, ausser im Fall einer Absage oder Verschiebung einer Veranstaltung. 
 
									
										 weniger anzeigen","CHF 35.00","Komplex 457, Hohlstrasse 457, Zürich, CH","Party / Silvesterparty","22:00 Uhr
									
																			- 
										06:00 Uhr"
"1699956880-21","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				31
			
			
			
				NEW YEAR'S EVE by Bad Attitude @Urban Club Zürich
									Sonntag, 31. Dezember, 22:00
								Urban Vior, Zürich (CH)","https://eventfrog.ch/de/p/party/hip-hop-rap/new-year-s-eve-by-bad-attitude-urban-club-zuerich-7119743411280621582.html","NEW YEAR'S EVE by Bad Attitude @Urban Club Zürich","","Sonntag, 31. Dezember, 22:00","So., 31. Dezember 2023 -
											Mo., 1. Januar 2024","NEW YEARS EVE by Bad Attitude
 SONNTAG 31. DEZEMBER IM URBAN CLUB ZÜRICH
 10 Djs • 2 Parties • 2 Floors • 1 Eintritt (Inkl. Afterhour + Montagsparty)
 .
 Die Silvester Party des Jahres steht unmittelbar bevor, und Bad Attitude lädt dich herzlich dazu ein, das alte Jahr zu verabschieden und das neue Jahr mit einem Knall zu begrüßen! Dieses Jahr versprechen wir eine unvergessliche Nacht voller Spaß, Musik und aufregender Überraschungen.
 Du liebst Hiphop? Latin? Oder doch Afrobeats & Amapiano? Dann bist du bei uns genau Richtig!
 Wir feiern über 10 Stunden auf 2 Floors im Herzen von Zürich und verwöhnen dich mit den besten Music Hits. 
 .
 ➜ 1st Floor: HipHop • Urban Latin 
 ➜ 2nd Floor: Afrobeats • Amapiano 
 .
 SPECIAL:
 Afterhour till 08am + Montagsparty am 01.Januar 2023. Mit deinem Silvestertickt erhällst du einen Gratis Eintritt am kommenden Tag. 
 .
 VORVERKAUF:
 Sichere dir jetzt dein Ticket auf www.eventfrog.ch/newyearbad und profitiere von einem schnelleren bevorzugter Eingang. 
 .
 LOUNGES/TISCH RESERVATION:
 Lounges erhalten einen separaten Eingang, ohne Anstehen. Wähle jetzt deine Lieblingslounge für deine Silvester Nacht.
 
 - Dancefloor CHF 550.- Mindestkonsum
 - Empore VIP CHF 800.- Mindestkonsum
 - Gallery ...
								
									 mehr anzeigen
								
							
							
																	NEW YEARS EVE by Bad Attitude
 SONNTAG 31. DEZEMBER IM URBAN CLUB ZÜRICH
 10 Djs • 2 Parties • 2 Floors • 1 Eintritt (Inkl. Afterhour + Montagsparty)
 .
 Die Silvester Party des Jahres steht unmittelbar bevor, und Bad Attitude lädt dich herzlich dazu ein, das alte Jahr zu verabschieden und das neue Jahr mit einem Knall zu begrüßen! Dieses Jahr versprechen wir eine unvergessliche Nacht voller Spaß, Musik und aufregender Überraschungen.
 Du liebst Hiphop? Latin? Oder doch Afrobeats & Amapiano? Dann bist du bei uns genau Richtig!
 Wir feiern über 10 Stunden auf 2 Floors im Herzen von Zürich und verwöhnen dich mit den besten Music Hits. 
 .
 ➜ 1st Floor: HipHop • Urban Latin 
 ➜ 2nd Floor: Afrobeats • Amapiano 
 .
 SPECIAL:
 Afterhour till 08am + Montagsparty am 01.Januar 2023. Mit deinem Silvestertickt erhällst du einen Gratis Eintritt am kommenden Tag. 
 .
 VORVERKAUF:
 Sichere dir jetzt dein Ticket auf www.eventfrog.ch/newyearbad und profitiere von einem schnelleren bevorzugter Eingang. 
 .
 LOUNGES/TISCH RESERVATION:
 Lounges erhalten einen separaten Eingang, ohne Anstehen. Wähle jetzt deine Lieblingslounge für deine Silvester Nacht.
 
 - Dancefloor CHF 550.- Mindestkonsum
 - Empore VIP CHF 800.- Mindestkonsum
 - Gallery VIP CHF 1250.- Mindestkonsum 
Bei uns gilt die Regel FIRST COME, FIRST SERVED!
 
 Das Urban Club Team freut sich auf die grosse Feier mit über 1200 Besucher! Bei Fragen stehen wir dir gerne jederzeit direkt über WhatsAPP zur Verfügung. +41 76 388 23 57
 ________________________________________________________________________________
 Ort: Löwenstrasse 2, 8001 Zürich
 Start: 22:00 Uhr - 08:00 Uhr
 Alter: 18+
									
										 weniger anzeigen","CHF 24.90","Urban Vior, Löwenstrasse 2, Zürich, CH","Party / Hip-Hop & Rap","Beginn:
								
									22:00 Uhr"
